isin,company_shortname,year,role,n_seat_holders,comp_per_seat,ratio_salary,ratio_sti,ratio_lti,ratio_equity,ratio_other,ratio_pension,vpi,ratio_stock,ratio_option,index_score,ever_opted_out,sector,firm_size
DE0005773303,Fraport,2017,CFO,1,1300.5,0.246059207996924,0.426451364859669,0.0346020761245674,0.259592464436755,0.0332948865820838,0.281122645136486,2.92875,1,0,0,0,Industrials,0.0367997955942423
DE0005773303,Fraport,2017,Other,2,1261.7,0.237774431322818,0.436078307046049,0.0356661646984227,0.267575493381945,0.0229056035507648,0.104700007925814,3.10933333333333,1,0,0,0,Industrials,0.0367997955942423
DE0005773303,Fraport,2018,CEO,1,2239.3,0.185325771446434,0.398829991515206,0.060286696735587,0.334613495288706,0.0209440450140668,0.243736882061358,4.28289156626506,1,0,0,0,Industrials,0.0650329666580205
DE0005773303,Fraport,2018,CFO,1,1788.3,0.178940893586087,0.374601576916625,0.0615109321702175,0.318906223787955,0.0660403735391153,0.21042330705139,4.219375,1,0,0,0,Industrials,0.0650329666580205
DE0005773303,Fraport,2018,Other,2,1650.7,0.181741079542012,0.381898588477616,0.0666383958320712,0.345489792209366,0.0242321439389349,0.0776640213242866,4.369,1,0,0,0,Industrials,0.0650329666580205
DE0005773303,Fraport,2019,CEO,1,1940.8,0.213829348722176,0.45795548227535,0.0541014014839241,0.254379637262984,0.0197341302555647,0.245981038746909,3.58433734939759,1,0,0,0,Industrials,0.0724613910503548
DE0005773303,Fraport,2019,CFO,1,1642.7,0.194801241857917,0.475132403969075,0.0456565410604492,0.228769708406891,0.0556401047056675,0.259329153223352,3.8478125,1,0,0,0,Industrials,0.0724613910503548
DE0005773303,Fraport,2019,Other,3,1328.34262295082,0.225639658607402,0.406183609935605,0.0376408910894754,0.298167005160436,0.0323688352070818,0.108129733136367,3.28839137040413,1,0,0,0,Industrials,0.0724613910503548
DE0005773303,Fraport,2020,CEO,1,1610.7,0.443906376109766,0,0.538399453653691,0,0.0176941702365431,0.316570435214503,1.21286713286713,0,0,0,0,Industrials,-0.00723045726696457
DE0005773303,Fraport,2020,CFO,1,1256.5,0.413847990449662,0,0.524233983286908,0,0.0619180262634301,0.361639474731397,1.26673076923077,0,0,0,0,Industrials,-0.00723045726696457
DE0005773303,Fraport,2020,Other,3,1008.96666666667,0.495556509960686,0,0.470745647361988,0,0.0336978426773266,0.238593940995738,0.949933333333333,0,0,0,0,Industrials,-0.00723045726696457
DE0005773303,Fraport,2021,CEO,1,1651.1,0.433044636908728,0.55508448912846,0,0,0.0118708739628126,0.281993822300285,1.28181818181818,0,0,0,0,Industrials,-0.226826345942823
DE0005773303,Fraport,2021,CFO,1,1349.4,0.385356454720617,0.56469542018675,0,0,0.0499481250926337,0.231954942937602,1.46538461538462,0,0,0,0,Industrials,-0.226826345942823
DE0005773303,Fraport,2021,Other,3,1081.16666666667,0.462463388315092,0.50223523971019,0,0,0.0353013719747186,0.188407584399568,1.086,0,0,0,0,Industrials,-0.226826345942823
DE0005785604,Fresenius,2006,CEO,1,2295,0.261437908496732,0.415686274509804,0,0.305010893246187,0.0178649237472766,0,2.75666666666667,0,1,0,0,Health Care,0.531236312790708
DE0005785604,Fresenius,2006,CFO,1,1618,0.262669962917182,0.467243510506799,0,0.216316440049444,0.053770086526576,0,2.60235294117647,0,1,0,0,Health Care,0.531236312790708
DE0005785604,Fresenius,2006,Other,2,1451,0.258442453480358,0.455892487939352,0,0.241212956581668,0.0444521019986216,0,2.69733333333333,0,1,0,0,Health Care,0.531236312790708
DE0005785604,Fresenius,2007,CEO,1,2631,0.304066894716838,0.361839604713037,0,0.318510072215888,0.0155834283542379,0,2.2375,0,1,0,0,Health Care,0.592229160380104
DE0005785604,Fresenius,2007,CFO,1,1631,0.260576333537707,0.429797670141018,0,0.256897608828939,0.0527283874923359,0,2.63529411764706,0,1,0,0,Health Care,0.592229160380104
DE0005785604,Fresenius,2007,Other,3,1503.18972057087,0.238161911421565,0.358464055469813,0,0.371401661966904,0.0319723711417177,0,3.06457784571942,0,1,0,0,Health Care,0.592229160380104
DE0005785604,Fresenius,2008,CEO,1,2819,0.283788577509755,0.413267115998581,0,0.289109613338063,0.0138346931536005,0,2.475,0,1,1,0,Health Care,0.645632471357129
DE0005785604,Fresenius,2008,CFO,1,1767,0.240520656479909,0.481041312959819,0,0.230899830220713,0.0475382003395585,0,2.96,0,1,1,0,Health Care,0.645632471357129
DE0005785604,Fresenius,2008,Other,4,1356.5,0.285661629192776,0.394397346111316,0,0.3007740508662,0.0191669738297088,0,2.43354838709677,0,1,1,0,Health Care,0.645632471357129
DE0005785604,Fresenius,2009,CEO,1,2313,0.345871162991786,0.446173800259403,0,0.183744055339386,0.0242109814094249,0,1.82125,0,1,1,0,Health Care,0.694551250244864
DE0005785604,Fresenius,2009,CFO,1,1455,0.292096219931272,0.503092783505155,0,0.14639175257732,0.0584192439862542,0,2.22352941176471,0,1,1,0,Health Care,0.694551250244864
DE0005785604,Fresenius,2009,Other,4,1189,0.325904121110177,0.470984020185029,0,0.179142136248949,0.0239697224558452,0,1.99483870967742,0,1,1,0,Health Care,0.694551250244864
DE0005785604,Fresenius,2010,CEO,1,2762,0.325850832729906,0.328747284576394,0.0629978276611151,0.265387400434468,0.0170166545981173,0.186097031136857,2.01666666666667,0,1,1,0,Health Care,0.717579608712103
DE0005785604,Fresenius,2010,CFO,1,1734,0.288350634371396,0.331026528258362,0.119953863898501,0.211649365628604,0.0490196078431372,0.178777393310265,2.298,0,1,1,0,Health Care,0.717579608712103
DE0005785604,Fresenius,2010,Other,4,1496.5,0.300701637153358,0.339291680588039,0.0943869027731373,0.245238890745072,0.0203808887403942,0.325091881055797,2.25777777777778,0,1,1,0,Health Care,0.717579608712103
DE0005785604,Fresenius,2011,CEO,1,3295,0.273141122913505,0.349013657056146,0,0.359332321699545,0.0185128983308042,0.0288315629742033,2.59333333333333,0.0844594594594594,0.915540540540541,1,0,Health Care,-1.22879737874658
DE0005785604,Fresenius,2011,CFO,1,2028,0.2465483234714,0.355522682445759,0.0389546351084812,0.316568047337278,0.0424063116370808,0.0438856015779092,2.884,0.155763239875389,0.844236760124611,1,0,Health Care,-1.22879737874658
DE0005785604,Fresenius,2011,Other,4,1828.5,0.246103363412633,0.354115395132622,0.0206453377085042,0.351107465135357,0.0280284386108832,0.0515449822258681,2.94944444444444,0.155763239875389,0.844236760124611,1,0,Health Care,-1.22879737874658
DE0005785604,Fresenius,2012,CEO,1,3494,0.283342873497424,0.329135661133372,0,0.372925014310246,0.0145964510589582,0.247281053234116,2.47777777777778,0.076745970836531,0.923254029163469,1,0,Health Care,-1.13575033139706
DE0005785604,Fresenius,2012,CFO,1,2140,0.257009345794393,0.350934579439252,0.0228971962616822,0.327570093457944,0.0415887850467289,0.23411214953271,2.72909090909091,0.14265335235378,0.85734664764622,1,0,Health Care,-1.13575033139706
DE0005785604,Fresenius,2012,Other,4,1922.25,0.258161009233971,0.349590323839251,0.0128755364806866,0.364676811028742,0.0146963194173494,0.36285602809208,2.81662468513854,0.14265335235378,0.85734664764622,1,0,Health Care,-1.13575033139706
DE0005785604,Fresenius,2013,CEO,1,4137,0.239303843364757,0.338892917573121,0,0.406333091612279,0.0154701474498428,0,3.11414141414141,0.513979773944081,0.486020226055919,1,0,Health Care,0.862440214104083
DE0005785604,Fresenius,2013,CFO,1,2432,0.226151315789474,0.378700657894737,0.0123355263157894,0.366365131578947,0.0164473684210526,0,3.34909090909091,0.540965207631874,0.459034792368126,1,0,Health Care,0.862440214104083
DE0005785604,Fresenius,2013,Other,4,2334.58997252747,0.212725897522419,0.354090698210118,0.018544859425688,0.38191372405501,0.0327248207867642,0,3.5470494682543,0.540965207631874,0.459034792368126,1,0,Health Care,0.862440214104083
DE0005785604,Fresenius,2014,CEO,1,4178,0.236955481091431,0.348013403542365,0,0.393011010052657,0.0220201053135471,0.0560076591670655,3.12727272727273,0.546285018270402,0.453714981729598,1,0,Health Care,-0.990726326577385
DE0005785604,Fresenius,2014,CFO,1,2471,0.222581950627276,0.375961149332254,0.0319708619991906,0.352893565358155,0.0165924726831242,0.0736543909348441,3.41818181818182,0.572247706422018,0.427752293577982,1,0,Health Care,-0.990726326577385
DE0005785604,Fresenius,2014,Other,4,2273.5,0.218275786232681,0.365735649879041,0.0031889157686386,0.383549593138333,0.0292500549813063,0.0603694743787112,3.44735516372796,0.572247706422018,0.427752293577982,1,0,Health Care,-0.990726326577385
DE0005785604,Fresenius,2015,CEO,1,5707,0.192745750832311,0.299982477659015,0,0.482214823900473,0.0250569476082004,0.059926406167864,4.05818181818182,0.517441860465116,0.482558139534884,1,0,Health Care,-0.967368285525612
DE0005785604,Fresenius,2015,CFO,1,3326,0.180396873120866,0.343355381840048,0.0147324113048707,0.428743235117258,0.0327720986169573,0.0754660252555622,4.36166666666667,0.534361851332398,0.465638148667602,1,0,Health Care,-0.967368285525612
DE0005785604,Fresenius,2015,Other,4,3070.75,0.175852804689408,0.330293902141171,0,0.464381665716844,0.0294716274525767,0.0626068550028494,4.51898148148148,0.476157082748948,0.523842917251052,1,0,Health Care,-0.967368285525612
DE0005785604,Fresenius,2016,CEO,1,4859,0.174933113809426,0.364889895040132,0.0061741098991562,0.445153323729162,0.0088495575221238,0.056801811072237,4.66588235294118,0.283402681460934,0.716597318539066,1,0,Health Care,0.930937177482477
DE0005785604,Fresenius,2016,Other,5,3147.16243093923,0.20775006653367,0.379230681185402,0.0109940305781021,0.374940927230072,0.0270842944727549,0.0652651410619124,3.68310658937655,0.357966101694915,0.642033898305085,1,0,Health Care,0.930937177482477
DE0005785604,Fresenius,2017,CEO,1,5530,0.198915009041591,0.337432188065099,0.0103074141048824,0.439059674502713,0.0142857142857142,0.0822784810126582,3.95545454545455,0.299835255354201,0.700164744645799,1,0,Health Care,1.04499642934599
DE0005785604,Fresenius,2017,CFO,1,2427.73026315789,0.247279920870425,0.334322453016815,0,0.402571711177052,0.0158259149357072,0,2.98,0.267813267813268,0.732186732186732,1,0,Health Care,1.04499642934599
DE0005785604,Fresenius,2017,Other,4,3078,0.184779077322937,0.363060428849903,0.0173814165042235,0.410656270305393,0.0241228070175438,0.075454840805718,4.28131868131868,0.32753164556962,0.67246835443038,1,0,Health Care,1.04499642934599
DE0005785604,Fresenius,2018,CEO,1,5570,0.197486535008977,0.335368043087971,0,0.448833034111311,0.0183123877917414,0.0816876122082585,3.97090909090909,1,0,1,0,Health Care,1.04557123381908
DE0005785604,Fresenius,2018,CFO,1,2943,0.203873598369011,0.275908936459395,0,0.441726129799524,0.0784913353720693,0,3.52,1,0,1,0,Health Care,1.04557123381908
DE0005785604,Fresenius,2018,Other,4,3101.5,0.185797194905691,0.375060454618733,0,0.419152023214574,0.0199903272610027,0.0743188779622763,4.27462039045553,1,0,1,0,Health Care,1.04557123381908
DE0005785604,Fresenius,2019,CEO,1,5521,0.199239268248506,0.337982249592465,0,0.452816518746604,0.0099619634124252,0.0847672523093642,3.96909090909091,1,0,1,0,Health Care,1.08355159807194
DE0005785604,Fresenius,2019,CFO,1,2910,0.206185567010309,0.279037800687285,0,0.446735395189003,0.068041237113402,0,3.52,1,0,1,0,Health Care,1.08355159807194
DE0005785604,Fresenius,2019,Other,4,3117.75,0.188437174244247,0.373185791035202,0,0.416967364285142,0.0214096704354101,0.0766578462031914,4.1931914893617,1,0,1,0,Health Care,1.08355159807194
DE0005785604,Fresenius,2020,CEO,1,5520,0.199275362318841,0.332971014492754,0,0.452898550724638,0.0148550724637681,0.0980072463768115,3.94363636363636,1,0,1,0,Health Care,-0.923451635901996
DE0005785604,Fresenius,2020,CFO,1,2999,0.234744914971657,0.266422140713571,0,0.433477825941981,0.0653551183727909,0.383461153717906,2.98153409090909,1,0,1,0,Health Care,-0.923451635901996
DE0005785604,Fresenius,2020,Other,5,2359.13922651934,0.251155999558474,0.378093236553645,0.0125469491869166,0.330629066411993,0.0275747482889707,0.0952889924736103,2.87179782055984,1,0,1,0,Health Care,-0.923451635901996
DE0005785604,Fresenius,2021,CEO,1,6063,0.263895761174336,0.268678871845621,0,0.4560448622794,0.0113805047006432,0.0884050799934026,2.74625,1,0,1,0,Health Care,1.11812888007988
DE0005785604,Fresenius,2021,CFO,1,3083,0.275705481673694,0.280895231916964,0,0.42166720726565,0.0217320791436912,0.119688614985404,2.54823529411765,1,0,1,0,Health Care,1.11812888007988
DE0005785604,Fresenius,2021,Other,4,3129.11678832117,0.276096132627616,0.285681752972435,0,0.396228384679803,0.0419937297201467,0.0672713785518172,2.46982864686469,1,0,1,0,Health Care,1.11812888007988
DE0005785604,Fresenius,2022,CEO,1,3882,0.306027820710974,0.216640906749098,0,0.462132921174652,0.0151983513652756,0.122359608449253,2.21801346801347,1,0,1,0,Health Care,-0.919558742457213
DE0005785604,Fresenius,2022,CFO,1,1852.14876033058,0.325732899022801,0.175895765472313,0,0.43485342019544,0.0635179153094462,0.0431930748293248,1.875,1,0,1,0,Health Care,-0.919558742457213
DE0005785604,Fresenius,2022,Other,1,4920.2,0.362017804154303,0.142433234421365,0,0.486646884272997,0.0089020771513353,0.0180886955814804,1.73770491803279,1,0,1,0,Health Care,-0.919558742457213
DE0005785604,Fresenius,2023,CEO,1,1737,0.967184801381693,0,0,0,0.0328151986183074,0.386873920552677,0,0,0,1,0,Health Care,-0.887509588168389
DE0005785604,Fresenius,2023,CFO,1,664,0.948795180722892,0,0,0,0.0512048192771084,0.379518072289157,0,0,0,1,0,Health Care,-0.887509588168389
DE0005785604,Fresenius,2023,Other,7,1692.54365181389,0.545701114961961,0.170242496749822,0,0.189739778231829,0.094316610056388,0.0955381823434898,0.659669304517995,1,0,1,0,Health Care,-0.887509588168389
DE0005785604,Fresenius,2024,CEO,1,6652.77322404372,0.251836306400839,0.304152301004347,0,0.435167141358117,0.0088442512366961,0.101010507553652,2.93571428571429,1,0,1,0,Health Care,0.831525918916253
DE0005785604,Fresenius,2024,CFO,1,2802.32240437158,0.280427046263345,0.338434163701068,0,0.373665480427046,0.0074733096085409,0.112406766440794,2.53934010152284,1,0,1,0,Health Care,0.831525918916253
DE0005785604,Fresenius,2024,Other,3,3049.97723132969,0.260054495912807,0.301689373297003,0,0.36283378746594,0.0754223433242506,0.039016684707551,2.55532271584241,1,0,1,0,Health Care,0.831525918916253
DE0005785802,Fresenius Medical Care,2006,CEO,1,4343.905,0.192453564246916,0.374547785920733,0,0.398237300309284,0.0347613495230673,0,4.01543660287081,0.457250542659857,0.542749457340143,1,0,Health Care,0.289506086073275
DE0005785802,Fresenius Medical Care,2006,CFO,1,1955.831,0.172816567484614,0.380912256733839,0,0.403322679720283,0.042948496061265,0,4.53796153846154,0.40439587186609,0.59560412813391,1,0,Health Care,0.289506086073275
DE0005785802,Fresenius Medical Care,2006,Other,5,2102.631,0.21725162427454,0.384185337322621,0,0.372405334079066,0.0261577043237734,0,3.48255472854641,0.399984164100783,0.600015835899217,1,0,Health Care,0.289506086073275
DE0005785802,Fresenius Medical Care,2007,CEO,1,4517.33,0.169569192421187,0.364595900675842,0,0.414919875236035,0.050915031666936,0,4.5970365535248,0.483906249166369,0.516093750833631,1,0,Health Care,0.335412656684367
DE0005785802,Fresenius Medical Care,2007,CFO,1,2314.665,0.172811184339851,0.377160409821724,0,0.413738057127057,0.0362903487113686,0,4.5766625,0.494953872178685,0.505046127821315,1,0,Health Care,0.335412656684367
DE0005785802,Fresenius Medical Care,2007,Other,5,2330.265,0.19225281244837,0.402872634657432,0,0.376809075362673,0.0280654775315253,0,4.05550223214286,0.449169480619316,0.550830519380684,1,0,Health Care,0.335412656684367
DE0005785802,Fresenius Medical Care,2008,CEO,1,3382,0.241277350680071,0.284742755765819,0,0.414251921939681,0.0597279716144293,0,2.89705882352941,0.303354746609565,0.696780157030692,1,0,Health Care,0.365524942493439
DE0005785802,Fresenius Medical Care,2008,CFO,1,1693,0.236266981689309,0.301240401653869,0,0.411695215593621,0.0507974010632014,0,3.0175,0.299856527977045,0.699823529411765,1,0,Health Care,0.365524942493439
DE0005785802,Fresenius Medical Care,2008,Other,5,1760.8,0.263289413902772,0.324170831440254,0,0.374148114493412,0.038391640163562,0,2.65228645383952,0.259259259259259,0.740402246508804,1,0,Health Care,0.365524942493439
DE0005785802,Fresenius Medical Care,2009,CEO,1,3413,0.25197773220041,0.351596835628479,0,0.322883094052154,0.0735423381189569,0,2.67674418604651,0.309437386569873,0.690562613430127,1,0,Health Care,0.392308273134118
DE0005785802,Fresenius Medical Care,2009,Other,6,1674.30371900826,0.286657131845029,0.398470397422719,0,0.264985773865128,0.0498866968671241,0,2.31445897409774,0.286250939143501,0.713749060856499,1,0,Health Care,0.392308273134118
DE0005785802,Fresenius Medical Care,2010,CEO,1,3626,0.249586321014892,0.323221180364038,0,0.329564258135687,0.0976282404853833,0,2.61546961325967,0.327196652719665,0.672803347280335,1,0,Health Care,0.428157239641818
DE0005785802,Fresenius Medical Care,2010,CFO,1,1881.15384615385,0.261194029850746,0.329957356076759,0,0.335287846481876,0.0735607675906183,0,2.5469387755102,0.360890302066773,0.639109697933227,1,0,Health Care,0.428157239641818
DE0005785802,Fresenius Medical Care,2010,Other,5,2003.24010989011,0.261479959527107,0.346589056136254,0,0.354785941566643,0.0371450427699959,0,2.6823279266654,0.37863013359742,0.622495483230551,1,0,Health Care,0.428157239641818
DE0005785802,Fresenius Medical Care,2011,CEO,1,3810,0.226246719160105,0.282939632545932,0,0.443044619422572,0.047769028871391,0,3.20881670533643,0.40521327014218,0.59478672985782,1,0,Health Care,-1.23856923986632
DE0005785802,Fresenius Medical Care,2011,CFO,1,2093,0.223124701385571,0.279025322503583,0,0.410415671285237,0.0874343048256091,0,3.08993576017131,0.415599534342258,0.584400465657742,1,0,Health Care,-1.23856923986632
DE0005785802,Fresenius Medical Care,2011,Other,5,2220.2,0.237906494910368,0.298171335915683,0,0.42833978920818,0.0355823799657688,0,3.05376751230594,0.447318611987382,0.552681388012618,1,0,Health Care,-1.23856923986632
DE0005785802,Fresenius Medical Care,2012,CEO,1,4428,0.21973803071364,0.324751580849142,0,0.387308039747064,0.0682023486901535,0.0178410117434507,3.24049331963001,0.447813411078717,0.552186588921283,1,0,Health Care,-1.23026225497584
DE0005785802,Fresenius Medical Care,2012,CFO,1,2425,0.216494845360825,0.32,0,0.361649484536083,0.101855670103093,0.515876288659794,3.14857142857143,0.459521094640821,0.540478905359179,1,0,Health Care,-1.23026225497584
DE0005785802,Fresenius Medical Care,2012,Other,5,2458,0.23319772172498,0.33873067534581,0,0.390073230268511,0.0379983726606997,0.551586655817738,3.12526168876483,0.47622027534418,0.52377972465582,1,0,Health Care,-1.23026225497584
DE0005785802,Fresenius Medical Care,2013,CEO,1,3687,0.255221046921617,0.421209655546515,0,0.277732573908327,0.0458367236235421,0,2.73857598299681,0.349609375,0.650390625,1,0,Health Care,-1.23859826372054
DE0005785802,Fresenius Medical Care,2013,CFO,1,2114,0.258278145695364,0.426206244087039,0,0.246925260170293,0.0685903500473036,0,2.60622710622711,0.362068965517241,0.637931034482759,1,0,Health Care,-1.23859826372054
DE0005785802,Fresenius Medical Care,2013,Other,6,2122.64793130367,0.247746096746064,0.432407853966804,0,0.270328872355839,0.0495171769312922,0,2.83651987075678,0.419548715816015,0.580451284183985,1,0,Health Care,-1.23859826372054
DE0005785802,Fresenius Medical Care,2014,CEO,1,2853,0.329828250963898,0.25832457062741,0,0.358920434630214,0.0529267437784787,0.150368033648791,1.87141339001063,0.3427734375,0.6572265625,1,0,Health Care,-1.1310877052727
DE0005785802,Fresenius Medical Care,2014,CFO,1,1613,0.338499690018599,0.246745195288283,0,0.323620582765034,0.0911345319280843,0.250464972101674,1.68498168498169,0.354406130268199,0.645593869731801,1,0,Health Care,-1.1310877052727
DE0005785802,Fresenius Medical Care,2014,Other,7,1641.29710255299,0.310597683575864,0.136310333849874,0,0.250240482032978,0.302851500541284,0.0754629632042162,1.24453863091493,0.453598118206203,0.546401881793797,1,0,Health Care,-1.1310877052727
DE0005785802,Fresenius Medical Care,2015,CEO,1,5798,0.213694377371507,0.177992411176268,0,0.54932735426009,0.0589858571921352,0.098309761986892,3.40355125100888,0.295447409733124,0.704552590266876,1,0,Health Care,-0.967036679898377
DE0005785802,Fresenius Medical Care,2015,CFO,1,3410,0.203519061583578,0.170381231671554,0,0.469794721407625,0.156304985337243,0.156304985337243,3.14553314121038,0.299625468164794,0.700374531835206,1,0,Health Care,-0.967036679898377
DE0005785802,Fresenius Medical Care,2015,Other,5,3001.8,0.183956292890932,0.186687987207675,0,0.543140782197348,0.0862149377040442,0.199746818575521,3.96740311481347,0.486138370951914,0.513861629048086,1,0,Health Care,-0.967036679898377
DE0005785802,Fresenius Medical Care,2016,CEO,1,6181,0.200938359488756,0.38877204335868,0,0.390713476783692,0.0195761203688723,0.119883513994499,3.8792270531401,1,0,1,0,Health Care,-1.06306360757058
DE0005785802,Fresenius Medical Care,2016,CFO,1,3496,0.19908466819222,0.371853546910755,0,0.373569794050343,0.0554919908466819,0.190503432494279,3.74425287356322,1,0,1,0,Health Care,-1.06306360757058
DE0005785802,Fresenius Medical Care,2016,Other,6,2563.27460124358,0.215064589499858,0.336470600767369,0,0.39444559858616,0.054019211146613,0.109235272671979,3.39858923802057,1,0,1,0,Health Care,-1.06306360757058
DE0005785802,Fresenius Medical Care,2017,CEO,1,5934,0.205089315807213,0.387091338051904,0,0.378665318503539,0.0291540276373441,0.130266262217728,3.73377156943303,1,0,1,0,Health Care,-0.988122690796725
DE0005785802,Fresenius Medical Care,2017,CFO,1,3473,0.211632594298877,0.378635185718399,0,0.371148862654765,0.0385833573279585,0.199827238698532,3.54285714285714,1,0,1,0,Health Care,-0.988122690796725
DE0005785802,Fresenius Medical Care,2017,Other,6,2572.81211257756,0.236306311672486,0.338507270786681,0,0.359540641465774,0.0656457760750598,0.100344158597739,2.95399605415504,1,0,1,0,Health Care,-0.988122690796725
DE0005785802,Fresenius Medical Care,2018,CEO,1,6231,0.203819611619323,0.381319210399615,0,0.383566040763922,0.0312951372171401,0.108168833253089,3.75275590551181,1,0,1,0,Health Care,-1.10414282549149
DE0005785802,Fresenius Medical Care,2018,CFO,1,3383,0.212828850133018,0.384274312740171,0,0.386343482116465,0.0165533550103458,0.197162281998226,3.62083333333333,1,0,1,0,Health Care,-1.10414282549149
DE0005785802,Fresenius Medical Care,2018,Other,5,3839.21652892562,0.157055545940417,0.286887476181005,0,0.376439580045171,0.179617397833408,0.0290684308007057,4.22351883376234,1,0,1,0,Health Care,-1.10414282549149
DE0005785802,Fresenius Medical Care,2019,CEO,1,5798,0.231114177302518,0.33977233528803,0,0.384960331148672,0.0441531562607795,0.142807864780959,3.13582089552239,1,0,1,0,Health Care,-0.973678318824844
DE0005785802,Fresenius Medical Care,2019,CFO,1,9563,0.0687022900763358,0.101145038167939,0,0.550254452926209,0.279898218829517,0,9.48148148148148,1,0,1,0,Health Care,-0.973678318824844
DE0005785802,Fresenius Medical Care,2019,Other,6,3007.10341034103,0.219786519414792,0.330803447795228,0,0.38372251694466,0.0656875158453196,0.213217365409443,3.2509999550582,1,0,1,0,Health Care,-0.973678318824844
DE0005785802,Fresenius Medical Care,2020,CEO,1,6102,0.289904949196985,0.284169124877089,0,0.355621107833497,0.0703048180924287,0,2.20689655172414,1,0,1,0,Health Care,-0.878394237815732
DE0005785802,Fresenius Medical Care,2020,CFO,1,2884,0.296463245492372,0.290915395284327,0,0.371012482662968,0.0416088765603328,0,2.2327485380117,1,0,1,0,Health Care,-0.878394237815732
DE0005785802,Fresenius Medical Care,2020,Other,6,3111.16666666667,0.28569132694059,0.294423313869395,0,0.353672255852574,0.0662131033374404,0.307976643274227,2.26851678229889,1,0,1,0,Health Care,-0.878394237815732
DE0005785802,Fresenius Medical Care,2021,CEO,1,5751,0.296991827508259,0.247261345852895,0,0.400973743696748,0.054773082942097,0,2.18266978922717,1,0,1,0,Health Care,-0.9923528996929
DE0005785802,Fresenius Medical Care,2021,CFO,1,2735,0.312614259597806,0.260329067641682,0,0.421937842778793,0.0051188299817184,0,2.18245614035088,1,0,1,0,Health Care,-0.9923528996929
DE0005785802,Fresenius Medical Care,2021,Other,6,3072.46749084249,0.293170512240269,0.25445596890378,0,0.395818260042928,0.0565552588130222,0.279145888190175,2.21807515352626,1,0,1,0,Health Care,-0.9923528996929
DE0005785802,Fresenius Medical Care,2024,CEO,1,5816.06557377049,0.285150891632373,0.316186556927298,0,0.384945130315501,0.0137174211248285,0.125342465753425,2.4588093806374,1,0,1,0,Health Care,0.705478667183215
DE0005785802,Fresenius Medical Care,2024,CFO,1,3294.97267759563,0.242130750605327,0.268462469733656,0,0.326876513317191,0.162530266343826,0,2.45875,1,0,1,0,Health Care,0.705478667183215
DE0005785802,Fresenius Medical Care,2024,Other,4,3853.703590215,0.264008672812932,0.303082282889454,0,0.356430602985421,0.0764784413121922,0.0653916405610065,2.49807280513919,1,0,1,0,Health Care,0.705478667183215
DE0005790406,Fuchs Petrolub,2016,CEO,1,2792,0.286532951289398,0.353868194842407,0.353868194842407,0,0.0057306590257879,0.0687679083094555,2.47,0,0,0,0,Materials,-0.559398465992654
DE0005790406,Fuchs Petrolub,2016,CFO,1,1128,0.443262411347518,0.273936170212766,0.273936170212766,0,0.0088652482269503,0.0886524822695035,1.236,0,0,0,0,Materials,-0.559398465992654
DE0005790406,Fuchs Petrolub,2016,Other,3,1381,0.362056480811007,0.313058170407917,0.313058170407917,0,0.0118271783731595,0.096548394882935,1.72933333333333,0,0,0,0,Materials,-0.559398465992654
DE0005790406,Fuchs Petrolub,2017,CEO,1,2576,0.31055900621118,0.341614906832298,0.341614906832298,0,0.0062111801242236,0.092391304347826,2.2,0,0,0,0,Materials,-0.541582636402383
DE0005790406,Fuchs Petrolub,2017,CFO,1,1393,0.358937544867193,0.31586503948313,0.31586503948313,0,0.009332376166547,0.0717875089734386,1.76,0,0,0,0,Materials,-0.541582636402383
DE0005790406,Fuchs Petrolub,2017,Other,3,1397.66666666667,0.357739088957787,0.314810398282852,0.314810398282852,0,0.0126401144765084,0.109468161221083,1.76,0,0,0,0,Materials,-0.541582636402383
DE0005790406,Fuchs Petrolub,2018,CEO,1,2586,0.309358081979892,0.34184068058778,0.34184068058778,0,0.0069605568445475,0.0850734725444702,2.21,0,0,0,0,Materials,-0.52454810678074
DE0005790406,Fuchs Petrolub,2018,CFO,1,1397,0.357909806728704,0.316392269148175,0.316392269148175,0,0.0093056549749463,0.0715819613457408,1.768,0,0,0,0,Materials,-0.52454810678074
DE0005790406,Fuchs Petrolub,2018,Other,3,1402,0.356633380884451,0.315263908701855,0.315263908701855,0,0.0128388017118402,0.103661436043747,1.768,0,0,0,0,Materials,-0.52454810678074
DE0005790406,Fuchs Petrolub,2019,CEO,1,2045,0.39119804400978,0.299755501222494,0.300244498777506,0,0.00880195599022,0.103667481662592,1.53375,0,0,0,0,Materials,-0.518012813628465
DE0005790406,Fuchs Petrolub,2019,CFO,1,1127,0.443655723158829,0.272404614019521,0.272404614019521,0,0.0115350488021295,0.177462289263532,1.228,0,0,0,0,Materials,-0.518012813628465
DE0005790406,Fuchs Petrolub,2019,Other,3,1132.66666666667,0.441436138905238,0.271041789287816,0.271041789287816,0,0.0164802825191289,0.155385520894644,1.228,0,0,0,0,Materials,-0.518012813628465
DE0005790406,Fuchs Petrolub,2020,CEO,1,2165,0.406466512702079,0.263279445727483,0.321939953810624,0,0.0083140877598152,0.133949191685912,1.43977272727273,0,0,0,0,Materials,-0.491397109813746
DE0005790406,Fuchs Petrolub,2020,CFO,1,1197,0.459482038429407,0.238095238095238,0.29156223893066,0,0.010860484544695,0.183792815371763,1.15272727272727,0,0,0,0,Materials,-0.491397109813746
