isin,company_shortname,year,role,n_seat_holders,comp_per_seat,log_tc_seat,ratio_salary,ratio_sti,ratio_lti,ratio_equity,ratio_other,ratio_pension,vpi,ratio_stock,ratio_option,firm_size,index_score,ever_opted_out,sector
DE0005140008,Deutsche Bank,2006,CFO,1,4992.742614107884,8.515740659824386,0.16043576096182163,0.3205005311568541,0.16946027062001867,0.33892054124003734,0.010682896021268113,0.01720497262512076,5.16643757007614,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2007,CFO,1,5595.424,8.629704399822886,0.1429739730179518,0.3034163273417707,0.18150992668294663,0.36301985336589326,0.009079919591437575,0.06170595829735155,5.930772500000001,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2008,CFO,1,942.2141970802921,6.848232634163767,0.848289142181743,0.0,0.0,0.0,0.15171085781825686,0.10686635832066482,0.0,0.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2009,CFO,1,4015.767,8.297983641760172,0.19921474527780123,0.30664752212964547,0.0,0.47962817563867627,0.014509556953877057,0.10139308381188451,3.946875,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2010,CFO,1,6628.191,8.799087195270657,0.17350133694095418,0.08132927973861949,0.12809362313186207,0.5964135614076299,0.020662198780934348,0.0830400029208573,4.6445547826086955,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2011,CFO,1,4433.645,8.396977323822632,0.25938026161318734,0.02255480535766846,0.3213795872245071,0.34506235839811256,0.05162298740652442,0.0,2.6563191304347824,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2012,CFO,1,3182.441,8.06540379137519,0.3613578382128687,0.04713363107124374,0.2586505138665572,0.3007125662345351,0.03214545061479537,0.1729612583548289,1.6783826086956521,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2013,CFO,1,4782.024,8.472619166826252,0.24048394571001733,0.03136747117956748,0.1937286387521267,0.5123353625996021,0.022084581758686276,0.0,3.0664478260869563,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2014,CFO,1,3788.753,8.239792220189582,0.6334538039296834,0.0,0.0,0.33361900340296663,0.03292719266734991,0.13774637723810446,0.5266666666666666,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2015,CFO,1,2441.540401785714,7.800384431300787,0.9743921728278064,0.0,0.0,0.0,0.025607827172193787,0.19593654876655464,0.0,0.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2016,CFO,1,2423.72,7.7930588289660765,0.9902133909857576,0.0,0.0,0.0,0.009786609014242569,0.22543940719224997,0.0,0.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2017,CFO,1,4046.3201912568306,8.305563152326775,0.5915109308755396,0.1751877923974086,0.0,0.0,0.23330127672705173,0.111571249594999,0.29617,0.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2018,CFO,1,5677.181,8.644210085699289,0.42274502081226584,0.09877402182526858,0.10673342984837018,0.35642742410361766,0.01532010341047784,0.15236258981350076,1.3292525,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2019,CFO,1,5374.687,8.589455618742143,0.44653763093553167,0.09064825542399027,0.08646959348516481,0.20405058006168547,0.17229394009362778,0.16886564743212024,0.85360875,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2020,CFO,1,4947.04,8.50654469690353,0.46155539474109775,0.0,0.10423242989747405,0.3011030838642906,0.13310909149713768,0.18111274620783338,0.8781947267437556,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2021,CFO,1,5137.926,8.54440477507487,0.5449669769475076,0.0,0.0,0.3250194728378727,0.13001355021461966,0.15975706929216185,0.5964021428571429,1.0,0.0,,1.0,0,Financials
DE0005140008,Deutsche Bank,2022,CFO,1,5837.594,8.67207400463123,0.49678000902426583,0.0,0.08428129808273752,0.35178773994902696,0.06715095294396972,0.10930325062003284,0.8777910344827586,1.0,0.0,,1.0,0,
DE0005140008,Deutsche Bank,2023,CFO,1,8521.057,9.050295673161292,0.36967244791344545,0.25394995010595517,0.0990487447742692,0.2688792012540228,0.008449655952307325,0.07830448734235669,1.6822403174603178,1.0,0.0,,1.0,0,
DE0005190003,BMW,2006,CFO,1,2195.089,7.693977871384315,0.16400246185917747,0.8283491011070622,0.0,0.0,0.0076484370337603635,0.034486073229832596,5.050833333333333,0.0,0.0,2.543707964226672,1.0,0,Consumer Discretionary
DE0005190003,BMW,2007,CFO,1,2192.52,7.692806846211575,0.16419462536259646,0.829319686935581,0.0,0.0,0.0064856877018225605,0.05564373415065769,5.050833333333333,0.0,0.0,2.6846466833307185,1.0,0,Consumer Discretionary
DE0005190003,BMW,2008,CFO,1,1148.516,7.046225953246743,0.26120663534508876,0.7183182471989942,0.0,0.0,0.020475117455917024,0.07096113593541578,2.75,0.0,0.0,2.66511768739335,1.0,0,Consumer Discretionary
DE0005190003,BMW,2009,CFO,1,1376.285,7.227143119139493,0.30516935082486546,0.6266870597296345,0.0,0.0,0.06814358944550002,0.06292301376531749,2.0535714285714284,0.0,0.0,2.665488291037523,1.0,0,Consumer Discretionary
DE0005190003,BMW,2010,CFO,1,2262.091,7.7240448857519235,0.19229995610256176,0.7967601657050932,0.0,0.0,0.010939878192345048,0.04840654067409313,4.143319540229885,0.0,0.0,2.685997786499687,1.0,0,Consumer Discretionary
DE0005190003,BMW,2011,CFO,1,3607.253,8.190701819835486,0.16355936220719755,0.8039635700628704,0.0,0.02503594840727834,0.0074411193226535536,0.03520684576324422,5.068493220338983,1.0,0.0,2.7535432686668155,1.0,0,Consumer Discretionary
DE0005190003,BMW,2012,CFO,1,3858.055,8.257918449455296,0.23327816736671717,0.7380921215482932,0.0,0.02153649960925907,0.007093211475730647,0.032925398938065946,3.2563211111111108,1.0,0.0,2.8286356786318283,1.0,0,Consumer Discretionary
DE0005190003,BMW,2013,CFO,1,4088.298,8.315884025508536,0.22014050834846188,0.7519999765183458,0.0,0.02193406645014625,0.0059254486830460995,0.0,3.515636666666667,1.0,0.0,2.855000489053258,1.0,0,Consumer Discretionary
DE0005190003,BMW,2014,CFO,1,4262.153,8.357529710653358,0.21116088512073591,0.7614813452262272,0.0,0.022207321041736415,0.005150448611300439,0.041606906180984116,3.7113344444444443,1.0,0.0,2.2281212631661944,1.0,0,Consumer Discretionary
DE0005190003,BMW,2015,CFO,1,4313.952,8.369609700322528,0.20862540890580145,0.7635372391718775,0.0,0.022278180193010956,0.005559171729309922,0.04659718049714044,3.766633333333333,1.0,0.0,2.191089360037812,1.0,0,Consumer Discretionary
DE0005190003,BMW,2016,CFO,1,4495.825,8.410904467328445,0.20018572786974584,0.7716523663621249,0.0,0.022509328098847262,0.005652577669282057,0.042206714006884166,3.967124444444444,1.0,0.0,2.1884659152215504,1.0,0,Consumer Discretionary
DE0005190003,BMW,2017,CFO,1,4284.576565934066,8.362777008397408,0.17552736612059713,0.7816556583703852,0.0,0.021227109476184215,0.021589866032833447,0.08168835230598749,4.574117333333333,1.0,0.0,2.351496976149869,1.0,0,Consumer Discretionary
DE0005190003,BMW,2018,CFO,1,2516.716,7.830710156031838,0.31787456351848997,0.4377132739649607,0.0,0.22906994670832945,0.01534221580821992,0.13907012153933937,2.0976299999999997,1.0,0.0,,1.0,0,Consumer Discretionary
DE0005190003,BMW,2019,CFO,1,2697.277,7.8999980245769175,0.29659541826812746,0.07544275207922657,0.4500835472218834,0.16676040317698182,0.011117879253780757,0.13099396168802832,2.33411125,1.0,0.0,2.4251906715349776,1.0,0,Consumer Discretionary
DE0005190003,BMW,2020,CFO,1,2714.083,7.906209422093734,0.35002614142603594,0.04907734951362946,0.4008167767898034,0.1911518549727477,0.008927877297783451,0.12960031067583413,1.8314231578947366,1.0,0.0,2.442079875963942,1.0,0,Consumer Discretionary
DE0005190003,BMW,2021,CFO,1,4462.846,8.403541958096216,0.23527587552875454,0.36848683553051126,0.0,0.3911405412599942,0.005096747680740048,0.08987516037972182,3.228666666666667,1.0,0.0,2.468706550123274,1.0,0,Consumer Discretionary
DE0005190003,BMW,2022,CFO,1,5610.474999999999,8.632390665164149,0.18714992937318142,0.28593835637802506,0.22825161862409155,0.2931659084123893,0.005494187212312683,0.07259171460526961,4.31395238095238,1.0,0.0,,1.0,0,
DE0005190003,BMW,2023,CFO,2,4127.395962104489,8.325401969444986,0.2359420689357945,0.34378215244679544,0.0,0.39235473845004065,0.027921040167369387,0.04833991023952909,3.1199899798164297,1.0,0.0,,1.0,0,
DE0005190003,BMW,2024,CFO,1,2180.8231420765023,7.687457672623172,0.41156064711967,0.4124866585756893,0.0,0.16348103482809115,0.012471659476549735,0.18672674190914054,1.3994722222222225,1.0,0.0,,1.0,0,
DE0005200000,Beiersdorf,2006,CFO,1,730.4572527472527,6.59367071167873,0.3294639621336087,0.6589279242672174,0.0,0.0,0.011608113599174144,0.11389715097919248,2.0,0.0,0.0,0.489831873021849,0.0,0,Consumer Staples
DE0005200000,Beiersdorf,2007,CFO,1,1054.914,6.961214525999831,0.22750669722839967,0.497420642820173,0.26626246310125756,0.0,0.008810196850169778,0.09953418003742485,3.35675,0.0,0.0,0.6566634874919902,0.0,0,Consumer Staples
DE0005200000,Beiersdorf,2008,CFO,1,846.081,6.740615099703845,0.2954799835949513,0.49232874866590787,0.2007160070962473,0.0,0.011475260642893528,0.08817122710473346,2.3454880000000005,0.0,0.0,0.7018716654013321,0.5,0,Consumer Staples
DE0005200000,Beiersdorf,2009,CFO,1,1130.0,7.029972911706386,0.22123893805309736,0.29646017699115046,0.4743362831858407,0.0,0.007964601769911504,0.07876106194690266,3.484,0.0,0.0,0.7021981313543115,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2010,CFO,1,690.0,6.536691597591305,0.37681159420289856,0.6086956521739131,0.0,0.0,0.014492753623188406,0.1391304347826087,1.6153846153846154,0.0,0.0,0.6971250794386874,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2011,CFO,1,976.6758241758241,6.884154789588286,0.513347022587269,0.12114989733059549,0.29158110882956884,0.0,0.07392197125256673,0.0,0.804,0.0,0.0,0.6467854486808767,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2012,CFO,1,1765.0,7.475905969367397,0.28328611898017,0.15240793201133143,0.5393767705382436,0.0,0.024929178470254956,0.0,2.442,0.0,0.0,0.6821204802921119,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2013,CFO,1,1801.0,7.496097345175956,0.277623542476402,0.17101610216546362,0.5435868961687951,0.0,0.007773459189339256,0.0,2.574,0.0,0.0,0.7259265058052242,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2014,CFO,1,1049.0,6.955592608396297,0.47664442326024786,0.29361296472831266,0.21544327931363202,0.0,0.014299332697807437,0.0,1.068,0.0,0.0,0.695520017706601,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2015,CFO,1,996.9162995594714,6.904666814140226,0.482258064516129,0.1935483870967742,0.0,0.0,0.32419354838709674,0.0,0.4013377926421405,0.0,0.0,0.6778897524614182,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2016,CFO,1,913.0,6.816735880594968,0.5257393209200438,0.39430449069003287,0.0624315443592552,0.0,0.017524644030668127,0.0,0.86875,0.0,0.0,0.6985870487925644,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2017,CFO,1,1028.0,6.93537044601511,0.4669260700389105,0.44455252918287935,0.07101167315175097,0.0,0.017509727626459144,0.0,1.1041666666666667,0.0,0.0,-0.2681959439982739,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2018,CFO,1,1156.8306010928961,7.053439304281536,0.41379310344827586,0.27241379310344827,0.0,0.0,0.3137931034482759,0.0,0.6583333333333333,0.0,0.0,-0.2479191108358328,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2019,CFO,1,912.0,6.815639990074331,0.5263157894736842,0.45723684210526316,0.0,0.0,0.01644736842105263,0.0,0.86875,0.0,0.0,-0.2157285214689875,1.0,0,Consumer Staples
DE0005200000,Beiersdorf,2020,CFO,1,753.0,6.6240652277998935,0.5418326693227091,0.43824701195219123,0.0,0.0,0.0199203187250996,0.0,0.8088235294117647,0.0,0.0,-0.152592537115795,0.5,0,Consumer Staples
DE0005200000,Beiersdorf,2021,CFO,1,1029.8214285714287,6.93714069587431,0.48685491723466406,0.33885102239532616,0.0,0.0,0.17429406037000972,0.0,0.696,0.0,0.0,-0.1590564574815411,0.5,0,Consumer Staples
DE0005200000,Beiersdorf,2022,CFO,1,957.0,6.863803391452954,0.522466039707419,0.4670846394984326,0.0,0.0,0.01044932079414838,0.0,0.894,0.0,0.0,,0.5,0,
DE0005200000,Beiersdorf,2023,CFO,1,958.0,6.86484777797086,0.5219206680584552,0.46764091858037576,0.0,0.0,0.010438413361169102,0.0,0.896,0.0,0.0,,0.5,0,
DE0005200000,Beiersdorf,2024,CFO,1,5505.915300546448,8.61357830246517,0.1267886252490491,0.0418402463321862,0.8304654953812716,0.0,0.0009056330374932077,0.0,6.88,0.0,0.0,,0.5,0,
DE0005313704,Carl Zeiss Meditec,2017,CFO,1,707.7,6.562020275081739,0.4578211106401017,0.3323442136498516,0.1836936555037445,0.0,0.026141020206302105,0.06019499788045782,1.1271604938271604,0.0,0.0,-0.6268016610991592,0.0,0,Health Care
DE0005313704,Carl Zeiss Meditec,2018,CFO,1,893.7486263736263,6.7954245570824225,0.41736788959946153,0.47066083249186585,0.09009312240547515,0.0,0.021878155503197577,0.051804275423461804,1.3435483870967742,0.0,0.0,-0.9553016559416044,0.0,0,Health Care
DE0005313704,Carl Zeiss Meditec,2019,CFO,1,548.0013736263736,6.306277793562344,0.49405306495882895,0.2622140896614822,0.20658737419945108,0.0,0.03714547118023788,0.05036483725826869,0.948888888888889,0.0,0.0,-0.9215633666924612,0.0,0,Health Care
DE0005313704,Carl Zeiss Meditec,2020,CFO,1,813.6,6.70146884473435,0.33185840707964603,0.4088003933136677,0.23414454277286134,0.0,0.025196656833824976,0.05506391347099311,1.9374074074074075,0.0,0.0,-0.504756265155691,0.0,0,Health Care
DE0005313704,Carl Zeiss Meditec,2021,CFO,1,551.3,6.312279125595638,0.5441683294032288,0.41610738255033564,0.0,0.0,0.0397242880464357,0.07727190277525849,0.7646666666666667,0.0,0.0,-0.7695789037709968,0.0,0,Health Care
DE0005408116,Aareal Bank,2007,CFO,1,2008.163,7.604975652815888,0.20914636909454062,0.186737829548697,0.0,0.5776423527373027,0.02647360298939877,0.0,3.6547619047619047,1.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2008,CFO,1,1244.538,7.126519655692628,0.47608028039320616,0.1958558115541671,0.0,0.30131663316025703,0.026747274892369697,0.0,1.0443037974683544,1.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2009,CFO,1,548.901,6.307918097379653,0.9109110750390326,0.0,0.0,0.0,0.08908892496096747,0.1985786143585091,0.0,0.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2010,CFO,1,549.0,6.3080984415095305,0.9107468123861566,0.0,0.0,0.0,0.08925318761384335,1.0,0.0,0.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2011,CFO,1,2405.309,7.785433656615196,0.2702355497775961,0.4729122121107932,0.0,0.23385768730753512,0.022994550804075482,0.053631362955861385,2.6153846153846154,1.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2012,CFO,1,1731.909,7.45697954732638,0.4041782795747351,0.11293895926402599,0.16940843889603896,0.282347398160065,0.031127201255955132,0.0,1.3971428571428572,1.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2013,CFO,1,1831.559,7.512922795732222,0.3821880703815711,0.1174736931761412,0.1762105397642118,0.293684232940353,0.030443387300108815,0.1823583078677782,1.5368571428571427,0.3997025469418108,0.6000000000000001,,0.0,0,Financials
DE0005408116,Aareal Bank,2014,CFO,1,1668.368,7.419601182086105,0.5274615672321694,0.1250563424855907,0.0,0.3126408562139768,0.03484144984799517,0.20041681451574236,0.8298181818181818,1.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2018,CFO,1,1299.8251648351647,7.169985045816892,0.678874056519351,0.0,0.0,0.3111156369381546,0.010010306542494431,0.1139045496313156,0.4582818181818182,1.0,0.0,,0.0,0,Financials
DE0005408116,Aareal Bank,2019,CFO,1,1370.184,7.222700316373194,0.6568460878247009,0.02943327319542485,0.0,0.2846333047240371,0.02908733425583717,0.5503925020289246,0.47814333333333336,1.0,0.0,,0.0,0,Financials
DE0005408884,Leoni,2006,CFO,1,1095.0,6.9985096422506015,0.273972602739726,0.45662100456621,0.14885844748858448,0.091324200913242,0.029223744292237442,0.0,2.5433333333333334,1.0,0.0,0.1171327577110255,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2007,CFO,1,1297.0,7.167809184316444,0.2313030069390902,0.4626060138781804,0.20431765612952968,0.07710100231303008,0.02467232074016962,0.09637625289128758,3.216666666666667,1.0,0.0,0.2749977188656592,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2008,CFO,1,533.0,6.278521424165844,0.5628517823639775,0.37523452157598497,0.0,0.0,0.06191369606003752,0.20825515947467166,0.6666666666666666,0.0,0.0,0.4202605064804587,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2009,CFO,1,586.0,6.373319789577012,0.5119453924914675,0.42662116040955633,0.0,0.0,0.06143344709897611,0.189419795221843,0.8333333333333334,0.0,0.0,0.3428785203891835,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2010,CFO,1,1840.0,7.517520850603031,0.29891304347826086,0.29891304347826086,0.25570652173913044,0.12635869565217392,0.02010869565217391,0.07173913043478261,2.2781818181818183,1.0,0.0,0.4500930790397288,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2011,CFO,1,2047.0,7.624130585661289,0.268685881778212,0.49096238397655106,0.16487542745481193,0.05691255495847582,0.018563751831949193,0.08011724474841231,2.652727272727273,1.0,0.0,0.5568776449529728,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2012,CFO,1,2376.0,7.773173680482536,0.242003367003367,0.4398148148148148,0.23947811447811448,0.06228956228956229,0.016414141414141416,0.0,3.0643478260869563,1.0,0.0,0.5812541441712241,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2013,CFO,1,1467.0,7.2909747781429814,0.39195637355146556,0.4839809134287662,0.09747784594410361,0.0,0.026584867075664622,0.14042263122017723,1.4834782608695651,0.0,0.0,0.6192878995679575,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2014,CFO,1,2139.0,7.668093709082406,0.26881720430107525,0.36044880785413747,0.21224871435250117,0.1402524544179523,0.0182328190743338,0.08555399719495091,2.652173913043478,1.0,0.0,-1.9066755462693088,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2016,CFO,1,573.5714285714286,6.351882477325549,0.7902097902097902,0.04195804195804196,0.0,0.13286713286713286,0.03496503496503497,0.0,0.22123893805309736,1.0,0.0,-1.7831903387384305,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2017,CFO,1,1365.0,7.21890970761906,0.32967032967032966,0.39267399267399267,0.20512820512820512,0.054945054945054944,0.017582417582417582,0.0,1.98,1.0,0.0,0.7620330737218687,0.0,0,Consumer Discretionary
DE0005408884,Leoni,2018,CFO,1,925.0,6.829793737512425,0.5135135135135135,0.20540540540540542,0.14594594594594595,0.10810810810810811,0.02702702702702703,0.0,0.8947368421052632,1.0,0.0,-1.6718131315282363,0.0,0,Consumer Discretionary
DE0005419105,Cancom,2019,CFO,1,501.022,6.216650012296402,0.4989800847068592,0.31902591103783867,0.14597562582082224,0.0,0.03601837843447992,0.0,0.931904,0.0,0.0,-2.985701445198539,0.0,0,Information Technology
DE0005419105,Cancom,2020,CFO,1,438.379,6.08308383302664,0.7385162154209028,0.21979155023393,0.0,0.0,0.041692234345167084,0.0,0.29761235521235524,0.0,0.0,-2.703608161275996,0.0,0,Information Technology
DE0005419105,Cancom,2021,CFO,1,634.143,6.452274481054659,0.5519259851484601,0.2220555931390869,0.0,0.0,0.22601842171245287,0.0,0.4023285714285714,0.0,0.0,-1.9638790446605876,0.0,0,Information Technology
DE0005439004,Continental,2006,CFO,1,2250.0,7.718685495198466,0.21688888888888888,0.5022222222222222,0.0,0.2808888888888889,0.0,0.08844444444444445,3.610655737704918,0.0,1.0,1.5222941294336134,1.0,0,Industrials
DE0005439004,Continental,2007,CFO,1,2727.0,7.910957382845589,0.1840850751741841,0.5504217088375504,0.0,0.2654932159882655,0.0,0.07077374404107077,4.432270916334661,0.0,1.0,2.066458417824107,1.0,0,Industrials
DE0005439004,Continental,2008,CFO,1,1584.0,7.367708572374371,0.3977272727272727,0.1755050505050505,0.0,0.42676767676767674,0.0,0.08396464646464646,1.5142857142857142,0.0,1.0,2.0695697414765464,0.5,0,Industrials
DE0005439004,Continental,2010,CFO,1,2184.986263736264,7.689364820890371,0.47544745296007335,0.20972923359339143,0.0,0.3148233134465351,0.0,0.3217411530990086,1.1032818532818534,1.0,0.0,2.074940357595307,0.0,0,Industrials
DE0005439004,Continental,2011,CFO,1,2406.0,7.785720896534624,0.42684954280964255,0.22942643391521197,0.0,0.34372402327514545,0.0,0.29218620116375726,1.3427458617332035,1.0,0.0,-0.811883251013724,0.0,0,Industrials
DE0005439004,Continental,2012,CFO,1,2339.0,7.757478766584179,0.43779392902949976,0.22488242838820008,0.0,0.33732364258230013,0.0,0.3437366395895682,1.2841796875,1.0,0.0,-0.7310420671547968,0.5,0,Industrials
DE0005439004,Continental,2013,CFO,1,2938.0,7.9854843567338225,0.34036759700476515,0.18073519400953028,0.0,0.47515316541865216,0.0037440435670524166,0.0,1.927,1.0,0.0,-0.6874698559376234,1.0,0,Industrials
DE0005439004,Continental,2014,CFO,1,2434.0,7.797291273547472,0.4519309778142975,0.3586688578471652,0.0,0.18077239112571897,0.008627773212818405,-0.6318816762530813,1.1936363636363636,1.0,0.0,-0.6645529459017736,1.0,0,Industrials
DE0005439004,Continental,2015,CFO,1,2558.0,7.846980982138788,0.4300234558248632,0.38702111024237684,0.0,0.17200938232994528,0.0109460516028147,0.2052384675527756,1.3,1.0,0.0,,1.0,0,Industrials
DE0005439004,Continental,2016,CFO,1,2324.0,7.751045117971802,0.47332185886402756,0.31841652323580033,0.0,0.18932874354561102,0.0189328743545611,0.22633390705679862,1.0727272727272728,1.0,0.0,,1.0,0,Industrials
DE0005439004,Continental,2017,CFO,1,3339.0,8.113426639943654,0.32943995208146154,0.29320155735250075,0.2348008385744235,0.13986223420185684,0.0026954177897574125,0.23450134770889489,2.0272727272727273,1.0,0.0,2.395956311183728,1.0,0,Industrials
DE0005439004,Continental,2018,CFO,1,2848.0,7.954372272531867,0.3862359550561798,0.12289325842696629,0.3202247191011236,0.1639747191011236,0.006671348314606741,0.23981741573033707,1.5718181818181818,1.0,0.0,-0.4288323190890025,1.0,0,Industrials
DE0005439004,Continental,2019,CFO,1,1703.0,7.440146680662688,0.6459189665296535,0.0739870816206694,0.0,0.27422196124486203,0.005871990604815032,0.4351145038167939,0.5390909090909091,1.0,0.0,,1.0,0,Industrials
DE0005439004,Continental,2020,CFO,1,1623.0,7.392031567514591,0.6549599507085644,0.04682686383240912,0.0,0.28773875539125077,0.010474430067775724,0.5200246457178065,0.510818438381938,1.0,0.0,-0.2932040640625821,1.0,0,Industrials
DE0005439004,Continental,2021,CFO,1,3392.3529411764703,8.129279042553241,0.25316455696202533,0.34810126582278483,0.0,0.3924050632911392,0.006329113924050633,0.0073695162129356695,2.9250000000000003,1.0,0.0,-0.4718008071079959,1.0,0,Industrials
DE0005439004,Continental,2022,CFO,1,2212.0,7.701652362642226,0.3616636528028933,0.06329113924050633,0.0,0.5650994575045208,0.009945750452079566,0.4132007233273056,1.7375,1.0,0.0,,1.0,0,
DE0005439004,Continental,2023,CFO,1,2608.0,7.866338923046544,0.3067484662576687,0.20552147239263804,0.0,0.47929447852760737,0.00843558282208589,0.18941717791411042,2.2325,1.0,0.0,,1.0,0,
DE0005439004,Continental,2024,CFO,1,2354.4505494505493,7.764062666893738,0.34071550255536626,0.19250425894378195,0.0,0.459114139693356,0.007666098807495741,0.12305870354827488,1.9124999999999999,1.0,0.0,,1.0,0,
DE0005470306,CTS Eventim,2011,CFO,1,467.0,6.1463292576688975,0.7494646680942184,0.22483940042826553,0.0,0.0,0.02569593147751606,0.0,0.3,0.0,0.0,-1.233083147086688,0.0,0,Communication Services
DE0005470306,CTS Eventim,2012,CFO,1,474.0,6.161207321695077,0.7383966244725738,0.21940928270042195,0.0,0.0,0.04219409282700422,0.0,0.29714285714285715,0.0,0.0,-1.133841287030115,0.0,0,Communication Services
