company_person_id,year,isin,company_shortname,company_name,exec_id,exec_fullname,days,ceo_flag_eoy,cfo_flag_eoy,date_begin_ceo,date_end_ceo,date_begin_cfo,date_end_cfo,salary,one_year_bonus,multi_year_bonus,multi_year_bonus_grants,multi_year_bonus_payout,total_equity_grants,stock_grants,option_grants,other_annual_comp,total_comp,pension,pension_missing,one_time_payment,total_comp_pens_and_one_time,sector
252.0,2021,DE0008404005,Allianz,Allianz SE,239.0,Dr. Andreas Wimmer,91.0,,,,,,,244.0,226.0,0.0,0.0,0.0,407.0,407.0,,2.0,879.0,51.0,0.0,,930.0,Insurance
266.0,2021,DE0008404005,Allianz,Allianz SE,252.0,Dr. Barbara Karuth-Zelle,364.0,,,,,,,975.0,875.0,0.0,0.0,0.0,1574.0,1574.0,,11.0,3435.0,398.0,0.0,,3833.0,Insurance
381.0,2021,DE0008404005,Allianz,Allianz SE,359.0,Dr. Günther Thallinger,365.0,,,,,,,975.0,875.0,0.0,0.0,0.0,1574.0,1574.0,,2.0,3426.0,548.0,0.0,,3974.0,Insurance
492.0,2021,DE0008404005,Allianz,Allianz SE,464.0,Dr. Klaus-Peter Röhler,365.0,,,,,,,975.0,883.0,0.0,0.0,0.0,1589.0,1589.0,,30.0,3477.0,540.0,0.0,,4017.0,Insurance
834.0,2021,DE0008404005,Allianz,Allianz SE,792.0,Giulio Terzariol,365.0,,1.0,,,01jan2021,31dec2021,975.0,875.0,0.0,0.0,0.0,1574.0,1574.0,,20.0,3444.0,565.0,0.0,,4009.0,Insurance
949.0,2021,DE0008404005,Allianz,Allianz SE,902.0,Iván de la Sota,365.0,,,,,,,975.0,824.0,0.0,0.0,0.0,1483.0,1483.0,,15.0,3297.0,535.0,0.0,,3832.0,Insurance
951.0,2021,DE0008404005,Allianz,Allianz SE,904.0,Jacqueline Hunt,272.0,,,,,,,731.25,504.75,0.0,0.0,0.0,908.25,908.25,,14.0,2158.25,344.0,0.0,714.75,3217.0,Insurance
1290.0,2021,DE0008404005,Allianz,Allianz SE,1225.0,Oliver Bäte,365.0,1.0,,01jan2021,31dec2021,,,1911.0,1748.0,0.0,0.0,0.0,3145.0,3145.0,,11.0,6815.0,1050.0,0.0,,7865.0,Insurance
1458.0,2021,DE0008404005,Allianz,Allianz SE,1381.0,Renate Wagner,365.0,,,,,,,975.0,883.0,0.0,0.0,0.0,1589.0,1589.0,,25.0,3472.0,527.0,0.0,,3999.0,Insurance
1514.0,2021,DE0008404005,Allianz,Allianz SE,1436.0,Sergio Balbinot,365.0,,,,,,,975.0,892.0,0.0,0.0,0.0,1605.0,1605.0,,91.0,3563.0,467.0,0.0,,4030.0,Insurance
243.0,2006,DE000BASF111,BASF,BASF SE,230.0,Dr. Andreas Kreimeyer,365.0,,,,,,,550.0,1088.0,0.0,,,335.0,0.0,335.0,123.0,2096.0,595.0,0.0,0.0,2691.0,Chemicals
450.0,2006,DE000BASF111,BASF,BASF SE,425.0,Dr. John Feldmann,365.0,,,,,,,550.0,1088.0,0.0,,,358.0,0.0,358.0,74.0,2070.0,588.0,0.0,0.0,2658.0,Chemicals
461.0,2006,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2006,31dec2006,,,1100.0,2175.0,0.0,,,716.0,0.0,716.0,151.0,4142.0,830.0,0.0,0.0,4972.0,Chemicals
485.0,2006,DE000BASF111,BASF,BASF SE,458.0,Dr. Klaus Peter Löbbe,365.0,,,,,,,535.0,1088.0,0.0,,,326.0,0.0,326.0,725.0,2674.0,154.0,0.0,0.0,2828.0,Chemicals
494.0,2006,DE000BASF111,BASF,BASF SE,466.0,Dr. Kurt Bock,365.0,,1.0,,,01jan2006,31dec2006,550.0,1088.0,0.0,,,358.0,0.0,358.0,109.0,2105.0,625.0,0.0,0.0,2730.0,Chemicals
534.0,2006,DE000BASF111,BASF,BASF SE,504.0,Dr. Martin Brudermüller,364.0,,,,,,,550.0,1088.0,0.0,,,144.0,0.0,144.0,813.0,2595.0,571.0,0.0,0.0,3166.0,Chemicals
636.0,2006,DE000BASF111,BASF,BASF SE,602.0,Dr. Stefan Marcinowski,365.0,,,,,,,550.0,1088.0,0.0,,,358.0,0.0,358.0,78.0,2074.0,577.0,0.0,0.0,2651.0,Chemicals
751.0,2006,DE000BASF111,BASF,BASF SE,711.0,Eggert Voscherau,365.0,,,,,,,732.0,1446.0,0.0,,,475.0,0.0,475.0,98.0,2751.0,171.0,0.0,0.0,2922.0,Chemicals
1331.0,2006,DE000BASF111,BASF,BASF SE,1266.0,Peter Oakley,365.0,,,,,,,550.0,1088.0,0.0,,,358.0,0.0,358.0,114.0,2110.0,566.0,0.0,0.0,2676.0,Chemicals
243.0,2007,DE000BASF111,BASF,BASF SE,230.0,Dr. Andreas Kreimeyer,365.0,,,,,,,550.0,1400.0,0.0,,,586.0,0.0,586.0,96.0,2632.0,652.0,0.0,0.0,3284.0,Chemicals
450.0,2007,DE000BASF111,BASF,BASF SE,425.0,Dr. John Feldmann,365.0,,,,,,,550.0,1400.0,0.0,,,586.0,0.0,586.0,93.0,2629.0,658.0,0.0,0.0,3287.0,Chemicals
461.0,2007,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2007,31dec2007,,,1100.0,2800.0,0.0,,,1172.0,0.0,1172.0,140.0,5212.0,507.0,0.0,0.0,5719.0,Chemicals
485.0,2007,DE000BASF111,BASF,BASF SE,458.0,Dr. Klaus Peter Löbbe,211.0,,,,,,,309.0,1072.0,0.0,,,586.0,0.0,586.0,621.0,2588.0,141.0,0.0,0.0,2729.0,Chemicals
494.0,2007,DE000BASF111,BASF,BASF SE,466.0,Dr. Kurt Bock,365.0,,1.0,,,01jan2007,31dec2007,550.0,1400.0,0.0,,,586.0,0.0,586.0,106.0,2642.0,633.0,0.0,0.0,3275.0,Chemicals
534.0,2007,DE000BASF111,BASF,BASF SE,504.0,Dr. Martin Brudermüller,365.0,,,,,,,550.0,1400.0,0.0,,,586.0,0.0,586.0,964.0,3500.0,638.0,0.0,0.0,4138.0,Chemicals
636.0,2007,DE000BASF111,BASF,BASF SE,602.0,Dr. Stefan Marcinowski,365.0,,,,,,,550.0,1400.0,0.0,,,586.0,0.0,586.0,102.0,2638.0,621.0,0.0,0.0,3259.0,Chemicals
751.0,2007,DE000BASF111,BASF,BASF SE,711.0,Eggert Voscherau,365.0,,,,,,,732.0,1862.0,0.0,,,779.0,0.0,779.0,145.0,3518.0,108.0,0.0,0.0,3626.0,Chemicals
1331.0,2007,DE000BASF111,BASF,BASF SE,1266.0,Peter Oakley,365.0,,,,,,,550.0,1400.0,0.0,,,586.0,0.0,586.0,123.0,2659.0,577.0,0.0,0.0,3236.0,Chemicals
243.0,2008,DE000BASF111,BASF,BASF SE,230.0,Dr. Andreas Kreimeyer,365.0,,,,,,,550.0,1110.0,0.0,,,483.0,0.0,483.0,98.0,2241.0,558.0,0.0,0.0,2799.0,Chemicals
394.0,2008,DE000BASF111,BASF,BASF SE,372.0,Dr. Hans-Ulrich Engel,302.0,,,,,,,457.0,925.0,0.0,,,155.0,0.0,155.0,325.0,1862.0,448.0,0.0,0.0,2310.0,Chemicals
396.0,2008,DE000BASF111,BASF,BASF SE,373.0,Dr. Harald Schwager,365.0,,,,,,,550.0,1110.0,0.0,,,192.0,0.0,192.0,337.0,2189.0,556.0,0.0,0.0,2745.0,Chemicals
450.0,2008,DE000BASF111,BASF,BASF SE,425.0,Dr. John Feldmann,365.0,,,,,,,550.0,1110.0,0.0,,,483.0,0.0,483.0,71.0,2214.0,571.0,0.0,0.0,2785.0,Chemicals
461.0,2008,DE000BASF111,BASF,BASF SE,436.0,Dr. Jürgen Hambrecht,365.0,1.0,,01jan2008,31dec2008,,,1100.0,2220.0,0.0,,,967.0,0.0,967.0,112.0,4399.0,333.0,0.0,0.0,4732.0,Chemicals
