isin,company_shortname,year,role,sector,n_seat_holders,comp_per_seat,PC1,PC2,PC3,PC4,PC5,PC6,PC7
DE0005140008,Deutsche Bank,2015,CFO,Financials,1,2441.540401785714,-2.079226748494715,-1.7511926564036495,-1.062238384322497,0.49044045767167604,-1.0837920429214067,-0.6312938097256903,-0.9740137215699824
DE0005140008,Deutsche Bank,2015,Other,Financials,9,2804.021961792333,-1.9465444090524158,-1.7995022578425475,-1.1551373080326155,0.5272952043271806,-1.3377200830634175,-0.08040137234237693,-0.6094341829980005
DE0005140008,Deutsche Bank,2016,CEO,Financials,1,3841.795,-1.7970614196620671,-1.7828294927810378,-1.1060198757160995,0.5419184762455355,-0.929418544705838,-0.8921222935840502,-1.0077218073136336
DE0005140008,Deutsche Bank,2016,CFO,Financials,1,2423.72,-2.112708553884825,-1.7894710989166736,-1.0539696815052748,0.5274488927029067,-0.9899581753349904,-0.9786802829084826,-1.0117452281626993
DE0005140008,Deutsche Bank,2016,Other,Financials,11,2660.2893930007394,-2.036848112637832,-1.9051907794763463,-1.1564626481935467,0.6227280646531129,-1.210495667746956,-0.7290525758131041,-0.5819134040269112
DE0005140008,Deutsche Bank,2017,CEO,Financials,1,3620.982,-1.78119294747228,-1.8334390017490674,-1.1977218868075612,0.5680283296011196,-1.3065728964524672,-0.13649915750455505,-0.5445816590425003
DE0005140008,Deutsche Bank,2017,CFO,Financials,1,4046.320191256831,-0.9718629240243479,-1.0980591811661216,-1.438226660034118,0.9971720335391019,-2.052441732996041,2.9299075915904638,1.116934241446473
DE0005140008,Deutsche Bank,2017,Other,Financials,11,4027.428681417199,-1.3686579865835846,-2.1009547911951163,-1.7661350698408183,0.8577143294745526,-3.2268028481218862,3.755544659995851,2.1430034357730317
DE0005140008,Deutsche Bank,2018,CEO,Financials,1,6167.642,1.3775034758496991,-1.8642687369990891,0.6302637961558778,-0.19775637782732938,-1.0518372951503827,-0.5206400662425339,-0.9173841525928669
DE0005140008,Deutsche Bank,2018,CFO,Financials,1,5677.181,1.4738604349980302,-1.5824651346537215,0.21459955586564158,-0.08509041634787815,-0.25880399072403415,-0.2994760727570675,-0.5640370956904656
DE0005140008,Deutsche Bank,2018,Other,Financials,10,5088.984803415657,0.9253599928057479,-2.091677038067148,0.2892255245237023,0.06961654700335959,-1.694983829588876,0.8152490933728948,-0.023851214918489086
DE0005140008,Deutsche Bank,2019,CEO,Financials,1,4801.055,0.33766301264720455,-2.1714654694527393,0.33452346363780583,0.23477173449502362,-1.014086176696412,-0.7120727639343843,-0.8992270524644835
DE0005140008,Deutsche Bank,2019,CFO,Financials,1,5374.687,0.7703263217001963,-2.0335141432192123,-0.3174933096614387,0.42721448434582804,-1.47190604537198,1.9199312570503257,0.8516146995219002
DE0005140008,Deutsche Bank,2019,Other,Financials,8,4780.381092581441,0.39248475465748356,-2.146503892600759,0.10455778680407135,0.17768136022391592,-1.6246659131227745,1.2227781539377869,-0.22848772734118938
DE0005140008,Deutsche Bank,2020,CEO,Financials,1,5478.173,1.077914652431607,-1.9953383721536173,0.43230595361587254,-0.15986672897830675,-0.7505969134861717,-0.7742553239026436,-0.9503534951919718
DE0005140008,Deutsche Bank,2020,CFO,Financials,1,4947.04,0.9137307280492293,-2.3050522438475007,-0.1526851320253872,-0.05894659563879309,-1.4170803523519224,1.2109589647279126,0.440333229907302
DE0005140008,Deutsche Bank,2020,Other,Financials,9,4034.131875151716,0.6908621332852773,-2.065786823039707,0.36776687354945614,-0.006675672115602022,-1.3310154741871036,0.13200448215965563,-0.5056418882819336
DE0005140008,Deutsche Bank,2021,CEO,Financials,1,5739.048,0.9378212672048294,-1.8956053235616783,0.566472228109029,-0.08741838887342743,-0.8763523193627066,-0.6642449770756536,-1.2506207088690013
DE0005140008,Deutsche Bank,2021,CFO,Financials,1,5137.926,0.7599446633300044,-2.1913221417263142,0.19115410263783147,0.16897187107830056,-1.8678675750491311,1.107677975424616,0.16399824687319878
DE0005140008,Deutsche Bank,2021,Other,Financials,9,4348.8754023472775,0.826962080174566,-1.9651411313106404,0.5017546381729036,-0.061285882921803675,-1.2720758797801603,-0.05755088304540831,-0.7467866828107047
DE0005140008,Deutsche Bank,2022,CEO,,1,6973.932,1.3423309530475545,-1.8865572422047348,0.27997409144845875,-0.3687864018050014,-0.6699059268758871,0.11238371219612658,-0.9542652496701322
DE0005140008,Deutsche Bank,2022,CFO,,1,5837.594,1.1674544021668964,-2.0148680637034553,0.16476139578881407,-0.2644483990352003,-0.9714020642481163,0.503908819264576,-0.4851115497415731
DE0005140008,Deutsche Bank,2022,Other,,2,5002.578,1.1203961920039756,-1.8376794562851484,0.43670820010367895,-0.2532848165333033,-1.4316700637909945,0.9618122571165643,-0.6024762040841942
DE0005140008,Deutsche Bank,2023,CEO,,1,10156.778,1.933467190294991,-0.845540747715802,0.06713169452634937,0.31846174753328577,0.3172718101695379,0.42891672910881035,-0.5456656310912568
DE0005140008,Deutsche Bank,2023,CFO,,1,8521.057,1.8097834091393785,-0.8266484991730441,0.16539346050183143,0.3700835291230009,0.33662293520121145,0.07071991226819661,-0.6488088772037924
DE0005140008,Deutsche Bank,2023,Other,,9,6774.684817682031,1.557780337685166,-0.8997425859000321,0.2215516749683781,0.35518803320960546,0.17743880090512315,0.08580840260748607,-0.7292610777795234
